title,studio,domestic_gross,foreign_gross,year,total_gross,title_clean,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,movie_id,averagerating,numvotes
Girl in Progress,LGF,2600000.0,2000000.0,2012,4600000.0,girl in progress,tt1817676,Girl in Progress,Girl in Progress,2012,93.0,"Comedy,Drama",tt1817676,5.6,6199.0
Barbara,AF,1000000.0,3100000.0,2012,4100000.0,barbara,tt2178941,Barbara,Barbara,2012,105.0,Drama,tt2178941,7.2,11292.0
Keith Lemon: The Film,,,4000000.0,2012,,keith lemon: the film,tt2147365,Keith Lemon: The Film,Keith Lemon: The Film,2012,85.0,Comedy,tt2147365,2.6,3950.0
Safety Not Guaranteed,FD,4000000.0,,2012,,safety not guaranteed,tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",tt1862079,7.0,111907.0
Branded,RAtt.,354000.0,3400000.0,2012,3754000.0,branded,tt1368440,Branded,Branded,2012,106.0,"Drama,Fantasy,Thriller",tt1368440,4.7,8480.0
Searching for Sugar Man,SPC,3700000.0,,2012,,searching for sugar man,tt2125608,Searching for Sugar Man,Searching for Sugar Man,2012,86.0,"Biography,Documentary,Music",tt2125608,8.2,58654.0
Robot & Frank,Gold.,3300000.0,,2012,,robot & frank,tt1990314,Robot & Frank,Robot & Frank,2012,89.0,"Comedy,Crime,Drama",tt1990314,7.1,59229.0
Jab Tak Hai Jaan,Yash,3000000.0,,2012,,jab tak hai jaan,tt2176013,Jab Tak Hai Jaan,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",tt2176013,6.8,48364.0
Talaash,Relbig.,2900000.0,,2012,,talaash,tt1787988,Talaash,Talaash,2012,140.0,"Crime,Drama,Mystery",tt1787988,7.3,36306.0
Barfi!,UTV,2800000.0,,2012,,barfi!,tt2082197,Barfi!,Barfi!,2012,151.0,"Comedy,Drama,Romance",tt2082197,8.1,68941.0
Dabangg 2,Eros,2500000.0,,2012,,dabangg 2,tt2112131,Dabangg 2,Dabangg 2,2012,120.0,"Action,Comedy",tt2112131,4.9,13622.0
The Queen of Versailles,Magn.,2400000.0,,2012,,the queen of versailles,tt2125666,The Queen of Versailles,The Queen of Versailles,2012,100.0,Documentary,tt2125666,7.1,11943.0
Ek Tha Tiger,Yash,2300000.0,,2012,,ek tha tiger,tt2016894,Ek Tha Tiger,Ek Tha Tiger,2012,132.0,"Action,Romance,Thriller",tt2016894,5.5,26393.0
The Imposter,IM,898000.0,1100000.0,2012,1998000.0,the imposter,tt1966604,The Imposter,The Imposter,2012,99.0,"Biography,Crime,Documentary",tt1966604,7.5,42193.0
Agneepath,Eros,2000000.0,,2012,,agneepath,tt1849718,Agneepath,Agneepath,2012,174.0,"Action,Drama",tt1849718,7.0,20384.0
English Vinglish,Eros,1900000.0,,2012,,english vinglish,tt2181931,English Vinglish,English Vinglish,2012,134.0,"Comedy,Drama,Family",tt2181931,7.9,30323.0
Housefull 2,Eros,1800000.0,,2012,,housefull 2,tt1980986,Housefull 2,Housefull 2,2012,145.0,"Action,Comedy,Musical",tt1980986,5.4,11725.0
2 Days in New York,Magn.,633000.0,1000000.0,2012,1633000.0,2 days in new york,tt1602472,2 Days in New York,2 Days in New York,2012,96.0,"Comedy,Drama,Romance",tt1602472,6.0,13318.0
Lay the Favorite,RTWC,21000.0,1600000.0,2012,1621000.0,lay the favorite,tt1132449,Lay the Favorite,Lay the Favorite,2012,94.0,"Comedy,Drama,Romance",tt1132449,4.8,10555.0
Soldiers of Fortune,RAtt.,38900.0,1500000.0,2012,1538900.0,soldiers of fortune,tt1678051,Soldiers of Fortune,Soldiers of Fortune,2012,94.0,"Action,Thriller",tt1678051,4.3,6765.0
A Late Quartet,EOne,1600000.0,,2012,,a late quartet,tt1226240,A Late Quartet,A Late Quartet,2012,105.0,"Drama,Music",tt1226240,7.1,12974.0
I Wish,Magn.,146000.0,1400000.0,2012,1546000.0,i wish,tt2670556,I Wish,I Wish,2012,81.0,Fantasy,tt2670556,8.2,12.0
Marley,Magn.,1400000.0,,2012,,marley,tt1183919,Marley,Marley,2012,144.0,"Biography,Documentary,Music",tt1183919,8.0,12503.0
The Paperboy,MNE,693000.0,661000.0,2012,1354000.0,the paperboy,tt1496422,The Paperboy,The Paperboy,2012,107.0,"Crime,Drama,Mystery",tt1496422,5.8,33940.0
Chasing Ice,SD,1300000.0,,2012,,chasing ice,tt1579361,Chasing Ice,Chasing Ice,2012,75.0,"Biography,Documentary",tt1579361,7.8,7729.0
The Other Son,Cohen,1300000.0,,2012,,the other son,tt2073016,The Other Son,Le fils de l'autre,2012,105.0,Drama,tt2073016,7.4,3144.0
"For a Good Time, Call...",Focus,1300000.0,,2012,,"for a good time, call...",tt1996264,"For a Good Time, Call...","For a Good Time, Call...",2012,85.0,Comedy,tt1996264,6.0,14990.0
Ek Main Aur Ekk Tu,UTV,1200000.0,,2012,,ek main aur ekk tu,tt1703958,Ek Main Aur Ekk Tu,Ek Main Aur Ekk Tu,2012,110.0,"Comedy,Drama,Romance",tt1703958,5.8,5997.0
Darling Companion,SPC,794000.0,,2012,,darling companion,tt1730687,Darling Companion,Darling Companion,2012,103.0,"Comedy,Drama,Romance",tt1730687,5.1,3085.0
Teri Meri Kahaani,Eros,781000.0,,2012,,teri meri kahaani,tt2354407,Teri Meri Kahaani,Teri Meri Kahaani,2012,117.0,"Comedy,Drama,Romance",tt2354407,4.8,3625.0
Son of Sardaar,Eros,772000.0,,2012,,son of sardaar,tt2178508,Son of Sardaar,Son of Sardaar,2012,141.0,"Action,Comedy",tt2178508,4.0,8109.0
Agent Vinod,Eros,698000.0,,2012,,agent vinod,tt1395025,Agent Vinod,Agent Vinod,2012,157.0,"Action,Adventure,Thriller",tt1395025,5.2,6613.0
Student of the Year,Eros,670000.0,,2012,,student of the year,tt2172071,Student of the Year,Student of the Year,2012,146.0,"Comedy,Drama,Romance",tt2172071,5.4,12940.0
Holy Motors,IM,641000.0,,2012,,holy motors,tt2076220,Holy Motors,Holy Motors,2012,115.0,"Drama,Fantasy",tt2076220,7.1,36874.0
Vicky Donor,Eros,549000.0,,2012,,vicky donor,tt2317337,Vicky Donor,Vicky Donor,2012,126.0,"Comedy,Romance",tt2317337,7.8,35465.0
Being Flynn,Focus,540000.0,,2012,,being flynn,tt0455323,Being Flynn,Being Flynn,2012,102.0,Drama,tt0455323,6.4,15780.0
Ai Weiwei: Never Sorry,IFC,534000.0,,2012,,ai weiwei: never sorry,tt1845773,Ai Weiwei: Never Sorry,Ai Weiwei: Never Sorry,2012,91.0,Documentary,tt1845773,7.6,3974.0
Ferrari Ki Sawaari,Eros,434000.0,,2012,,ferrari ki sawaari,tt2122340,Ferrari Ki Sawaari,Ferrari Ki Sawaari,2012,140.0,"Comedy,Drama,Family",tt2122340,6.4,4597.0
Dark Tide,WHE,,432000.0,2012,,dark tide,tt1507563,Dark Tide,Dark Tide,2012,94.0,"Action,Adventure,Drama",tt1507563,4.3,7682.0
Khiladi 786,Eros,379000.0,,2012,,khiladi 786,tt2166214,Khiladi 786,Khiladi 786,2012,141.0,"Action,Comedy",tt2166214,4.4,5648.0
Smashed,SPC,377000.0,,2012,,smashed,tt2063781,Smashed,Smashed,2012,81.0,Drama,tt2063781,6.8,15627.0
Universal Soldier: Day of Reckoning,Magn.,5500.0,364000.0,2012,369500.0,universal soldier: day of reckoning,tt1659343,Universal Soldier: Day of Reckoning,Universal Soldier: Day of Reckoning,2012,114.0,"Action,Horror,Mystery",tt1659343,5.1,18206.0
Liberal Arts,IFC,327000.0,,2012,,liberal arts,tt1872818,Liberal Arts,Liberal Arts,2012,97.0,"Comedy,Drama,Romance",tt1872818,6.7,34091.0
Compliance,Magn.,319000.0,,2012,,compliance,tt1971352,Compliance,Compliance,2012,90.0,"Biography,Crime,Drama",tt1971352,6.4,28703.0
Back to 1942,CL,313000.0,,2012,,back to 1942,tt2113822,Back to 1942,Yi jiu si er,2012,145.0,Drama,tt2113822,6.9,2847.0
Something From Nothing: The Art of Rap,IM,288000.0,,2012,,something from nothing: the art of rap,tt2062996,Something from Nothing: The Art of Rap,Something from Nothing: The Art of Rap,2012,106.0,"Documentary,Music",tt2062996,7.2,3217.0
Love in the Buff,CL,256000.0,,2012,,love in the buff,tt2238839,Love in the Buff,Chun Kiu yi Chi Ming,2012,112.0,"Comedy,Romance",tt2238839,6.9,1507.0
Lola Versus,FoxS,253000.0,,2012,,lola versus,tt1710417,Lola Versus,Lola Versus,2012,87.0,Comedy,tt1710417,5.5,7966.0
Keep the Lights On,MBox,246000.0,,2012,,keep the lights on,tt2011953,Keep the Lights On,Keep the Lights On,2012,101.0,"Drama,Romance",tt2011953,6.3,4984.0
Elena,Zeit.,233000.0,,2012,,elena,tt2475154,Elena,Elena,2012,80.0,"Biography,Documentary,Drama",tt2475154,7.7,1235.0
Tezz,Eros,230000.0,,2012,,tezz,tt1706317,Tezz,Tezz,2012,121.0,"Action,Crime,Thriller",tt1706317,3.9,1951.0
The Viral Factor,CL,220000.0,,2012,,the viral factor,tt2063011,The Viral Factor,Jik zin,2012,122.0,"Action,Drama,Thriller",tt2063011,6.0,2405.0
Tai Chi Zero,Vari.,212000.0,,2012,,tai chi zero,tt1981080,Tai Chi Zero,Tai ji 1: Cong 0 kai shi,2012,98.0,"Action,Adventure,Drama",tt1981080,6.1,4593.0
The House I Live In,Abr.,211000.0,,2012,,the house i live in,tt2125653,The House I Live In,The House I Live In,2012,108.0,Documentary,tt2125653,7.9,5023.0
Any Day Now,MBox,201000.0,,2012,,any day now,tt2066176,Any Day Now,Any Day Now,2012,98.0,Drama,tt2066176,7.5,5464.0
Tere Naal Love Ho Gaya,UTV,178000.0,,2012,,tere naal love ho gaya,tt2130242,Tere Naal Love Ho Gaya,Tere Naal Love Ho Gaya,2012,130.0,"Comedy,Drama,Romance",tt2130242,5.8,3780.0
Joker,UTV,169000.0,,2012,,joker,tt1918886,Joker,Joker,2012,104.0,"Comedy,Family,Sci-Fi",tt1918886,2.6,4552.0
Shirin Farhad Ki Toh Nikal Padi,Eros,156000.0,,2012,,shirin farhad ki toh nikal padi,tt2187972,Shirin Farhad Ki Toh Nikal Padi,Shirin Farhad Ki Toh Nikal Padi,2012,111.0,Romance,tt2187972,4.3,977.0
Chakravyuh,Eros,152000.0,,2012,,chakravyuh,tt2292625,Chakravyuh,Chakravyuh,2012,152.0,"Action,Drama,Thriller",tt2292625,6.9,2838.0
Luv Shuv Tey Chicken Khurana,UTV,144000.0,,2012,,luv shuv tey chicken khurana,tt2186933,Luv Shuv Tey Chicken Khurana,Luv Shuv Tey Chicken Khurana,2012,140.0,Comedy,tt2186933,6.6,3335.0
Hello I Must Be Going,Osci.,107000.0,,2012,,hello i must be going,tt2063666,Hello I Must Be Going,Hello I Must Be Going,2012,95.0,"Comedy,Drama,Romance",tt2063666,6.2,5489.0
The Magic of Belle Isle,Magn.,102000.0,,2012,,the magic of belle isle,tt1839654,The Magic of Belle Isle,The Magic of Belle Isle,2012,109.0,"Comedy,Drama",tt1839654,7.0,16244.0
Mugamoodi,UTV,101000.0,,2012,,mugamoodi,tt2367996,Mugamoodi,Mugamoodi,2012,150.0,"Action,Adventure",tt2367996,5.0,835.0
V/H/S,Magn.,100000.0,,2012,,v/h/s,tt2105044,V/H/S,V/H/S,2012,116.0,"Horror,Thriller",tt2105044,5.8,53034.0
Marina Abramovic: The Artist is Present,MBox,86600.0,,2012,,marina abramovic: the artist is present,tt2073029,Marina Abramovic: The Artist Is Present,Marina Abramovic: The Artist Is Present,2012,106.0,"Biography,Documentary,History",tt2073029,7.9,5317.0
Vulgaria,CL,59100.0,,2012,,vulgaria,tt2266938,Vulgaria,Dai juk hei kek,2012,93.0,Comedy,tt2266938,6.3,1263.0
Jodi Breakers,Yash,52600.0,,2012,,jodi breakers,tt2191721,Jodi Breakers,Jodi Breakers,2012,127.0,"Comedy,Musical,Romance",tt2191721,3.5,1051.0
Painted Skin: The Resurrection,WGUSA,50400.0,,2012,,painted skin: the resurrection,tt2371411,Painted Skin: The Resurrection,Hua pi 2,2012,131.0,"Fantasy,Mystery,Romance",tt2371411,6.3,2898.0
Double Trouble,CL,44800.0,,2012,,double trouble,tt2309048,Double Trouble,Bao dao shuang xiong,2012,87.0,"Action,Comedy",tt2309048,3.6,201.0
The Bay,RAtt.,30700.0,,2012,,the bay,tt1713476,The Bay,The Bay,2012,84.0,"Horror,Sci-Fi,Thriller",tt1713476,5.6,23408.0
The Bay,RAtt.,30700.0,,2012,,the bay,tt2176794,The Bay,The Bay,2012,9.0,"Documentary,History",,,
In Another Country,KL,25100.0,,2012,,in another country,tt1989712,In Another Country,Da-reun na-ra-e-seo,2012,89.0,Drama,tt1989712,6.4,2754.0
The First Time,Gold.,22800.0,,2012,,the first time,tt1763303,The First Time,The First Time,2012,95.0,"Comedy,Drama,Romance",tt1763303,6.9,62589.0
28 Hotel Rooms,Osci.,18900.0,,2012,,28 hotel rooms,tt2124074,28 Hotel Rooms,28 Hotel Rooms,2012,82.0,"Drama,Romance",tt2124074,5.8,2757.0
Patience (After Sebald),CGld,15900.0,,2012,,patience (after sebald),tt2118702,Patience (After Sebald),Patience (After Sebald),2012,86.0,Documentary,tt2118702,6.9,246.0
Grassroots,Gold.,12400.0,,2012,,grassroots,tt1634286,Grassroots,Grassroots,2012,98.0,"Comedy,Drama",tt1634286,5.3,996.0
Husbands in Goa,UTV,10100.0,,2012,,husbands in goa,tt2407826,Husbands in Goa,Husbands in Goa,2012,140.0,Comedy,tt2407826,3.6,204.0
The Babymakers,MNE,7900.0,,2012,,the babymakers,tt0835418,The Babymakers,The Babymakers,2012,95.0,Comedy,tt0835418,5.0,8147.0
Sleepless Night,Trib.,3400.0,,2012,,sleepless night,tt2164088,Sleepless Night,Jam-mot deun-eun bam,2012,66.0,Drama,tt2164088,6.8,96.0
ATM,IFC,3000.0,,2012,,atm,tt1603257,ATM,ATM,2012,90.0,"Horror,Thriller",tt1603257,4.7,21608.0
About Cherry,IFC,3000.0,,2012,,about cherry,tt1945062,About Cherry,About Cherry,2012,98.0,Drama,tt1945062,4.8,9197.0
Cheerful Weather for the Wedding,IFC,2700.0,,2012,,cheerful weather for the wedding,tt1159922,Cheerful Weather for the Wedding,Cheerful Weather for the Wedding,2012,89.0,"Comedy,Drama,Romance",tt1159922,5.6,2048.0
Frozen,BV,400700000.0,875700000.0,2013,1276400000.0,frozen,tt2294629,Frozen,Frozen,2013,102.0,"Adventure,Animation,Comedy",tt2294629,7.5,516998.0
Iron Man 3,BV,409000000.0,805800000.0,2013,1214800000.0,iron man 3,tt1300854,Iron Man 3,Iron Man Three,2013,130.0,"Action,Adventure,Sci-Fi",tt1300854,7.2,692794.0
Despicable Me 2,Uni.,368100000.0,602700000.0,2013,970800000.0,despicable me 2,tt1690953,Despicable Me 2,Despicable Me 2,2013,98.0,"Adventure,Animation,Comedy",tt1690953,7.4,344230.0
The Hobbit: The Desolation of Smaug,WB (NL),258399999.0,700000000.0,2013,958399999.0,the hobbit: the desolation of smaug,tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,2013,161.0,"Adventure,Fantasy",tt1170358,7.8,565563.0
The Hunger Games: Catching Fire,LGF,424700000.0,440300000.0,2013,865000000.0,the hunger games: catching fire,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,146.0,"Action,Adventure,Sci-Fi",tt1951264,7.5,575455.0
Fast & Furious 6,Uni.,238700000.0,550000000.0,2013,788700000.0,fast & furious 6,tt1905041,Fast & Furious 6,Furious 6,2013,130.0,"Action,Crime,Thriller",tt1905041,7.1,346747.0
Monsters University,BV,268500000.0,475700000.0,2013,744200000.0,monsters university,tt1453405,Monsters University,Monsters University,2013,104.0,"Adventure,Animation,Comedy",tt1453405,7.3,291887.0
Gravity,WB,274100000.0,449100000.0,2013,723200000.0,gravity,tt1454468,Gravity,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller",tt1454468,7.7,710018.0
Man of Steel,WB,291000000.0,377000000.0,2013,668000000.0,man of steel,tt0770828,Man of Steel,Man of Steel,2013,143.0,"Action,Adventure,Sci-Fi",tt0770828,7.1,647288.0
Thor: The Dark World,BV,206400000.0,438200000.0,2013,644600000.0,thor: the dark world,tt1981115,Thor: The Dark World,Thor: The Dark World,2013,112.0,"Action,Adventure,Fantasy",tt1981115,6.9,540996.0
The Croods,Fox,187200000.0,400000000.0,2013,587200000.0,the croods,tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",tt0481499,7.2,176699.0
World War Z,Par.,202400000.0,337600000.0,2013,540000000.0,world war z,tt0816711,World War Z,World War Z,2013,116.0,"Action,Adventure,Horror",tt0816711,7.0,553751.0
Oz The Great and Powerful,BV,234900000.0,258399999.0,2013,493299999.0,oz the great and powerful,tt1623205,Oz the Great and Powerful,Oz the Great and Powerful,2013,130.0,"Adventure,Family,Fantasy",tt1623205,6.3,192045.0
Star Trek Into Darkness,Par.,228800000.0,238600000.0,2013,467400000.0,star trek into darkness,tt1408101,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",tt1408101,7.7,445535.0
The Wolverine,Fox,132600000.0,282300000.0,2013,414900000.0,the wolverine,tt1430132,The Wolverine,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi",tt1430132,6.7,401286.0
Pacific Rim,WB,101800000.0,309200000.0,2013,411000000.0,pacific rim,tt1663662,Pacific Rim,Pacific Rim,2013,131.0,"Action,Adventure,Sci-Fi",tt1663662,6.9,443667.0
The Wolf of Wall Street,Par.,116900000.0,275100000.0,2013,392000000.0,the wolf of wall street,tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",tt0993846,8.2,1035358.0
G.I. Joe: Retaliation,Par.,122500000.0,253200000.0,2013,375700000.0,g.i. joe: retaliation,tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013,110.0,"Action,Adventure,Sci-Fi",tt1583421,5.8,165536.0
The Hangover Part III,WB,112200000.0,249800000.0,2013,362000000.0,the hangover part iii,tt1951261,The Hangover Part III,The Hangover Part III,2013,100.0,"Adventure,Comedy,Crime",tt1951261,5.8,270695.0
Now You See Me,LG/S,117700000.0,234000000.0,2013,351700000.0,now you see me,tt1670345,Now You See Me,Now You See Me,2013,115.0,"Crime,Mystery,Thriller",tt1670345,7.3,553156.0
The Smurfs 2,Sony,71000000.0,276500000.0,2013,347500000.0,the smurfs 2,tt2017020,The Smurfs 2,The Smurfs 2,2013,105.0,"Adventure,Animation,Comedy",tt2017020,5.4,34229.0
The Conjuring,WB (NL),137400000.0,182100000.0,2013,319500000.0,the conjuring,tt1457767,The Conjuring,The Conjuring,2013,112.0,"Horror,Mystery,Thriller",tt1457767,7.5,397233.0
A Good Day to Die Hard,Fox,67300000.0,237300000.0,2013,304600000.0,a good day to die hard,tt1606378,A Good Day to Die Hard,A Good Day to Die Hard,2013,98.0,"Action,Thriller",tt1606378,5.3,188383.0
Oblivion,Uni.,89100000.0,197100000.0,2013,286200000.0,oblivion,tt1483013,Oblivion,Oblivion,2013,124.0,"Action,Adventure,Sci-Fi",tt1483013,7.0,453966.0
Elysium,TriS,93100000.0,193100000.0,2013,286200000.0,elysium,tt1535108,Elysium,Elysium,2013,109.0,"Action,Drama,Sci-Fi",tt1535108,6.6,395572.0
Turbo,Fox,83000000.0,199500000.0,2013,282500000.0,turbo,tt1860353,Turbo,Turbo,2013,96.0,"Adventure,Animation,Comedy",tt1860353,6.4,74639.0
Cloudy with a Chance of Meatballs 2,Sony,119800000.0,154500000.0,2013,274300000.0,cloudy with a chance of meatballs 2,tt1985966,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,2013,95.0,"Adventure,Animation,Comedy",tt1985966,6.4,81010.0
We're the Millers,WB (NL),150400000.0,119600000.0,2013,270000000.0,we're the millers,tt1723121,We're the Millers,We're the Millers,2013,110.0,"Comedy,Crime",tt1723121,7.0,371759.0
Epic,Fox,107500000.0,160900000.0,2013,268400000.0,epic,tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",tt0848537,6.7,95318.0
The Lone Ranger,BV,89300000.0,171200000.0,2013,260500000.0,the lone ranger,tt1210819,The Lone Ranger,The Lone Ranger,2013,150.0,"Action,Adventure,Western",tt1210819,6.4,208827.0
American Hustle,Sony,150100000.0,101100000.0,2013,251200000.0,american hustle,tt1800241,American Hustle,American Hustle,2013,138.0,"Crime,Drama",tt1800241,7.2,418221.0
Grown Ups 2,Sony,133699999.0,113300000.0,2013,246999999.0,grown ups 2,tt2191701,Grown Ups 2,Grown Ups 2,2013,101.0,Comedy,tt2191701,5.4,128500.0
After Earth,Sony,60500000.0,183300000.0,2013,243800000.0,after earth,tt1815862,After Earth,After Earth,2013,100.0,"Action,Adventure,Drama",tt1815862,4.8,181687.0
Planes,BV,90300000.0,149000000.0,2013,239300000.0,planes,tt1691917,Planes,Planes,2013,91.0,"Adventure,Animation,Comedy",tt1691917,5.7,39870.0
The Heat,Fox,159600000.0,70300000.0,2013,229900000.0,the heat,tt2404463,The Heat,The Heat,2013,117.0,"Action,Comedy,Crime",tt2404463,6.6,153501.0
Captain Phillips,Sony,107100000.0,111700000.0,2013,218800000.0,captain phillips,tt1535109,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",tt1535109,7.8,387402.0
White House Down,Sony,73100000.0,132300000.0,2013,205400000.0,white house down,tt2334879,White House Down,White House Down,2013,131.0,"Action,Drama,Thriller",tt2334879,6.4,191791.0
Percy Jackson: Sea of Monsters,Fox,68600000.0,131300000.0,2013,199900000.0,percy jackson: sea of monsters,tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,2013,106.0,"Adventure,Family,Fantasy",tt1854564,5.8,102313.0
Jack the Giant Slayer,WB (NL),65200000.0,132500000.0,2013,197700000.0,jack the giant slayer,tt1351685,Jack the Giant Slayer,Jack the Giant Slayer,2013,114.0,"Adventure,Fantasy",tt1351685,6.3,123127.0
The Secret Life of Walter Mitty,Fox,58200000.0,129900000.0,2013,188100000.0,the secret life of walter mitty,tt0359950,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,2013,114.0,"Adventure,Comedy,Drama",tt0359950,7.3,275300.0
12 Years a Slave,FoxS,56700000.0,131100000.0,2013,187800000.0,12 years a slave,tt2024544,12 Years a Slave,12 Years a Slave,2013,134.0,"Biography,Drama,History",tt2024544,8.1,577301.0
Lee Daniels' The Butler,Wein.,116600000.0,60000000.0,2013,176600000.0,lee daniels' the butler,tt1327773,Lee Daniels' The Butler,The Butler,2013,132.0,"Biography,Drama",tt1327773,7.2,102468.0
Identity Thief,Uni.,134500000.0,39500000.0,2013,174000000.0,identity thief,tt2024432,Identity Thief,Identity Thief,2013,111.0,"Adventure,Comedy,Crime",tt2024432,5.7,115624.0
Anchorman 2: The Legend Continues,Par.,125200000.0,46300000.0,2013,171500000.0,anchorman 2: the legend continues,tt1229340,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,2013,119.0,Comedy,tt1229340,6.3,156116.0
Olympus Has Fallen,FD,98900000.0,71300000.0,2013,170200000.0,olympus has fallen,tt2302755,Olympus Has Fallen,Olympus Has Fallen,2013,119.0,"Action,Thriller",tt2302755,6.5,235443.0
Lone Survivor,Uni.,125100000.0,29700000.0,2013,154800000.0,lone survivor,tt1091191,Lone Survivor,Lone Survivor,2013,121.0,"Action,Biography,Drama",tt1091191,7.5,246641.0
47 Ronin,Uni.,38400000.0,113400000.0,2013,151800000.0,47 ronin,tt1335975,47 Ronin,47 Ronin,2013,128.0,"Action,Adventure,Drama",tt1335975,6.3,135754.0
